epoch,train_loss,train_accuracy,train_loss_itc,train_loss_igt,train_loss_itm,train_loss_answer,val_loss,val_accuracy,val_loss_itc,val_loss_igt,val_loss_itm,val_loss_answer
26,4.602945327758789,0.7350338697433472,3.2517144680023193,12.953577995300293,0.22579385340213776,0.5627183318138123,5.350564002990723,0.6329101324081421,3.776409864425659,13.12479305267334,0.22501112520694733,0.6745713353157043
27,4.559607982635498,0.7451145648956299,3.2289559841156006,12.948200225830078,0.22578148543834686,0.5524352788925171,5.305142879486084,0.6495116949081421,3.7425968647003174,13.19650650024414,0.22504477202892303,0.6687505841255188
28,4.50605583190918,0.7546440958976746,3.197179079055786,12.939669609069824,0.22576338052749634,0.5415562987327576,5.267943382263184,0.6533203125,3.739854097366333,13.232580184936523,0.22552043199539185,0.651284396648407
29,4.4534735679626465,0.7639109492301941,3.1702497005462646,12.983623504638672,0.22564582526683807,0.5287889242172241,5.222798824310303,0.675976574420929,3.7156527042388916,13.254599571228027,0.2251240462064743,0.6410109400749207
30,4.413670063018799,0.7799671292304993,3.153442621231079,12.994718551635742,0.2255210280418396,0.5173536539077759,5.299412727355957,0.6636718511581421,3.733865976333618,13.187335014343262,0.22499693930149078,0.6702746748924255
31,4.376152992248535,0.7781969308853149,3.12192440032959,12.985504150390625,0.22556141018867493,0.5143334865570068,5.213647365570068,0.67138671875,3.7129650115966797,13.167479515075684,0.22561116516590118,0.6375356316566467
32,4.309591770172119,0.7993510961532593,3.099618673324585,13.014852523803711,0.22562086582183838,0.4921761155128479,5.255273818969727,0.670605480670929,3.7157440185546875,13.240313529968262,0.2248675525188446,0.6573312282562256
33,4.284646987915039,0.8034152984619141,3.082289457321167,13.012251853942871,0.22552070021629333,0.48841843008995056,5.212559223175049,0.6756836175918579,3.6930320262908936,13.326828002929688,0.22486205399036407,0.6473326683044434
34,4.244589805603027,0.8050366640090942,3.054494619369507,13.02739429473877,0.22550815343856812,0.48229342699050903,5.1622395515441895,0.694531261920929,3.685727119445801,13.20323371887207,0.22510549426078796,0.6257033348083496
35,4.2059736251831055,0.8102348446846008,3.021662473678589,13.064055442810059,0.22543878853321075,0.47943615913391113,5.228608131408691,0.676464855670929,3.7003819942474365,13.275505065917969,0.22514036297798157,0.6515429019927979
36,4.135828971862793,0.82749342918396,2.987943410873413,13.071928024291992,0.22549529373645782,0.46119487285614014,5.202589988708496,0.680859386920929,3.6794931888580322,13.333043098449707,0.2248210310935974,0.6491378545761108
37,4.1131062507629395,0.8305753469467163,2.974837303161621,13.032766342163086,0.22544993460178375,0.4564093053340912,5.1889424324035645,0.6923828125,3.6801557540893555,13.309381484985352,0.22521759569644928,0.6417845487594604
38,4.046428680419922,0.842236340045929,2.9350740909576416,13.06390380859375,0.2255437821149826,0.44290536642074585,5.176874160766602,0.699511706829071,3.6694493293762207,13.30516529083252,0.22517816722393036,0.6411232948303223
39,4.012755870819092,0.8476911783218384,2.916506290435791,13.063508987426758,0.22542326152324677,0.43541285395622253,5.16154146194458,0.703320324420929,3.6718850135803223,13.228493690490723,0.22548526525497437,0.6320856213569641
40,3.984670400619507,0.8458374738693237,2.8873112201690674,13.061173439025879,0.22542250156402588,0.43596822023391724,5.174700736999512,0.6908203363418579,3.659228563308716,13.287015914916992,0.22516679763793945,0.6451529860496521
41,3.9436404705047607,0.8548007607460022,2.8660972118377686,13.064715385437012,0.2254902422428131,0.42602601647377014,5.184013366699219,0.704296886920929,3.674870491027832,13.471132278442383,0.22503145039081573,0.6420556306838989
42,3.8866097927093506,0.8586857914924622,2.8253724575042725,13.113641738891602,0.2254147231578827,0.4179112911224365,5.191730499267578,0.697265625,3.6687512397766113,13.27307415008545,0.22520712018013,0.6488862037658691
43,3.8505237102508545,0.8664769530296326,2.799950122833252,13.161516189575195,0.22539928555488586,0.41258707642555237,5.1529951095581055,0.7056640386581421,3.6536688804626465,13.38805866241455,0.2249078005552292,0.6372089385986328
44,3.8445751667022705,0.8580344319343567,2.7920303344726562,13.160362243652344,0.2253551483154297,0.41359466314315796,5.150320053100586,0.700488269329071,3.6542892456054688,13.41458511352539,0.22492018342018127,0.6355553865432739
45,3.805222272872925,0.8600930571556091,2.7525253295898438,13.161764144897461,0.22534054517745972,0.4136783480644226,5.179838180541992,0.710156261920929,3.6548547744750977,13.384979248046875,0.22489340603351593,0.6500447988510132
46,3.7554190158843994,0.8696742653846741,2.7306911945343018,13.171319007873535,0.2253526896238327,0.39968791604042053,5.176302909851074,0.7066406011581421,3.6549174785614014,13.364635467529297,0.22493256628513336,0.6482264399528503
47,3.7064173221588135,0.8809527158737183,2.698296546936035,13.165379524230957,0.2253197580575943,0.3914005160331726,5.193346977233887,0.705371081829071,3.6765758991241455,13.371448516845703,0.2249896228313446,0.6458909511566162
48,3.6739614009857178,0.8799917101860046,2.6675188541412354,13.155478477478027,0.2253018319606781,0.39057013392448425,5.167455673217773,0.7105468511581421,3.666208267211914,13.400596618652344,0.22505104541778564,0.6380982398986816
49,3.6352531909942627,0.884286642074585,2.641559362411499,13.15272045135498,0.22527706623077393,0.3842080533504486,5.160749912261963,0.7166992425918579,3.6585960388183594,13.46537971496582,0.22509819269180298,0.6385278701782227
